,logFC,t,P.Value,adj.P.Val,B,sig
GK,-1.06699532408454,-8.53281959877247,9.28034800054284e-14,2.06239547658575e-11,20.8937319172713,Down
COL4A1,0.9198000769573,8.49138000226341,1.15021935381771e-13,2.49806730570046e-11,20.6848059137682,Not
PCDH12,0.912687090065726,8.44219193200907,1.48361676100834e-13,3.1505426151546e-11,20.4370601295031,Not
WEE1,-0.415385048940718,-8.40480868616968,1.7999274359351e-13,3.73915360386866e-11,20.2489556913264,Not
MFNG,0.541284939728985,8.37092641082407,2.14421114946973e-13,4.35959186049633e-11,20.0786085531805,Not
TWIST1,0.630111321119532,8.33413723202886,2.59259714303419e-13,5.16142881225722e-11,19.8938024578327,Not
CDR2L,0.595347407535753,8.31504016615199,2.86098531471947e-13,5.57031476924391e-11,19.7979358936203,Not
TSPYL2,-0.50289220206334,-8.31144216004668,2.91456402744031e-13,5.57031476924391e-11,19.7798790987381,Not
RNASE4,-0.655666904629483,-8.29162938518993,3.22799791681742e-13,5.95634624350095e-11,19.680476611122,Not
SLC27A3,0.679969852644449,8.29083689914774,3.24120975996284e-13,5.95634624350095e-11,19.6765016643615,Not
KLHL26,-0.469525479655329,-8.28167409817865,3.39793128449479e-13,6.12653421785513e-11,19.630548719928,Not
PECAM1,0.813754549353968,8.233985399023,4.34383791639505e-13,7.61934183835714e-11,19.3915560219395,Not
SDF2L1,0.597192775365631,8.2321375115789,4.38534743731313e-13,7.61934183835714e-11,19.3823012514569,Not
GIMAP4,0.840723544690842,8.20270875764757,5.10219717269016e-13,8.70653503254056e-11,19.2349741230136,Not
BCL2L13,-0.472193734103085,-8.14436110332261,6.88617219529536e-13,1.15194045338711e-10,18.9432173383731,Not
NETO2,1.25511636180429,8.1413996901119,6.9916854642583e-13,1.15194045338711e-10,18.9284217999058,Up
DUSP1,-0.792340486853305,-8.13630857260287,7.17685138038515e-13,1.16240664052475e-10,18.9029888842745,Not
CYP3A4,-0.597873062526668,-8.11400764977446,8.04714692236174e-13,1.28164226650148e-10,18.791626379151,Not
HLA-DPA1,0.560322579623454,8.10119078934529,8.59402813019908e-13,1.34630381659315e-10,18.727655547007,Not
HLA-DRA,0.712024545550333,8.08713353303071,9.23641989004717e-13,1.42360045918211e-10,18.6575206743646,Not
LY96,1.14697719512899,8.04006159461844,1.17557172469757e-12,1.7831370478111e-10,18.422876428506,Up
BMPR1A,-0.484620620496042,-8.03477326570903,1.207836683676e-12,1.80345114831372e-10,18.3965354892866,Not
CTH,-0.609552451493847,-8.01963340617895,1.30515872210453e-12,1.89292811977646e-10,18.3211475120384,Not
GADD45B,-0.783104567936581,-8.01930107716076,1.30738024178784e-12,1.89292811977646e-10,18.3194930847931,Not
NFIL3,-0.935056662649982,-7.9986332816381,1.45318661309874e-12,2.07263451862262e-10,18.2166356514827,Not
EIF4E2,0.507465832746039,7.97681093065633,1.62471145227347e-12,2.28319744675372e-10,18.1081027071423,Not
PDK4,-0.893595229856976,-7.9655981288448,1.7205265610779e-12,2.38280461125513e-10,18.0523645104862,Not
ARPC1B,0.805463920055422,7.94691094988767,1.89285117623266e-12,2.57869454445687e-10,17.9595148947757,Not
PLK2,1.08334943329143,7.94453655437766,1.91594090264166e-12,2.57869454445687e-10,17.9477213079854,Up
FCER1G,1.28329921722928,7.93805299190637,1.98042612068546e-12,2.6284655568431e-10,17.9155220511355,Up
MANF,0.539574810867702,7.93410538252829,2.02074092288124e-12,2.64523291219906e-10,17.8959203096478,Not
STX10,0.475906773624592,7.9284658021352,2.07975408285406e-12,2.68569324537207e-10,17.8679213948856,Not
CX3CR1,1.51392949045379,7.92125628081215,2.15769646844028e-12,2.72202010874071e-10,17.8321354923473,Up
TYROBP,1.70196422142594,7.92060717674074,2.1648548374246e-12,2.72202010874071e-10,17.8289139386168,Up
MYRIP,-0.586696358746485,-7.91259051831696,2.25523366488863e-12,2.79883284437348e-10,17.7891321651917,Not
PLEKHO2,0.582915631393183,7.89377983229007,2.48229808239345e-12,3.04113339427587e-10,17.6958265606365,Not
ALB,-2.43659789043344,-7.86910989345169,2.8148609950666e-12,3.4049128694755e-10,17.5735441879604,Down
OSGIN2,-0.437555245647005,-7.86514662303978,2.87226908096952e-12,3.43092541721809e-10,17.5539085425633,Not
ALDH5A1,-0.502476874334818,-7.81835704942669,3.64466441851975e-12,4.29980409671293e-10,17.3222901518521,Not
PYCARD,1.19511779702683,7.81102072255227,3.78321601934594e-12,4.40883076595974e-10,17.2860069099448,Up
DNMT1,0.608529323655345,7.80353727204193,3.92993827843045e-12,4.52463737213029e-10,17.2490054017462,Not
AFP,-0.359522243838169,-7.77212087988919,4.61013836172616e-12,5.24458121245895e-10,17.0937728302459,Not
TMEM140,0.590512818700423,7.75087550394793,5.13519139382329e-12,5.77316340698533e-10,16.9888929040917,Not
TFF1,-0.381216120534719,-7.73813842431635,5.4780244891415e-12,6.08697697886467e-10,16.9260527334587,Not
STRA6,-0.614137285350724,-7.69817991559912,6.70807469776079e-12,7.36808756457495e-10,16.7290976610281,Not
RIN2,0.610061194677156,7.64970421539601,8.57356006732218e-12,9.31010681856032e-10,16.4905466552959,Not
OPA1,-0.331638835044966,-7.64166794168154,8.92914170682176e-12,9.58728967981896e-10,16.4510413120956,Not
TPD52,-0.49881627448668,-7.63709653003488,9.13790807014917e-12,9.7024277242606e-10,16.428574132639,Not
SYNM,0.602110212658999,7.63039498154971,9.45274343608792e-12,9.92641937090727e-10,16.3956449419632,Not
UBL3,-0.308923130265994,-7.6272180190931,9.60573581563681e-12,9.97743602763319e-10,16.3800373160592,Not
CSK,0.461339703614925,7.61975283274775,9.97498021072539e-12,1.02495603111497e-09,16.3433701168382,Not
IFI16,0.640027874659896,7.59823129664001,1.1120228638396e-11,1.13047771136715e-09,16.2377199674267,Not
SNAI2,0.8624244781276,7.58334403736143,1.1987906843461e-11,1.20585723995909e-09,16.1646889446922,Not
PLEKHG3,-0.357573207833004,-7.56910818981117,1.2880378810135e-11,1.28213437405885e-09,16.0948929745539,Not
CD48,1.29211723563018,7.55400999915572,1.38990493582059e-11,1.36927129553624e-09,16.0209115776265,Up
ATF3,-1.43526000488362,-7.54951719960564,1.42173352193916e-11,1.38633525873985e-09,15.9989052757417,Down
IL10RA,1.3337768380351,7.54344394073204,1.46591147775307e-11,1.41497475569781e-09,15.9691639032224,Up
NRP1,0.618535261726292,7.53292433121222,1.54568032485218e-11,1.47705211842875e-09,15.9176652728342,Not
BAIAP2,-0.435807129352386,-7.52706709199246,1.59194702501068e-11,1.50620255158436e-09,15.8890005893063,Not
IFI30,1.21789978564325,7.51980772600856,1.65120071618639e-11,1.54694843567423e-09,15.8534833852671,Up
KIAA0895,-0.315804164922287,-7.5027542641581,1.79914814914394e-11,1.66615551586102e-09,15.7700883940597,Not
ELK1,-0.332672214016799,-7.50119520947273,1.81331282596846e-11,1.66615551586102e-09,15.7624671620307,Not
CASP4,0.574778509086248,7.48307559320447,1.98628115539229e-11,1.80770502104083e-09,15.6739273170028,Not
PDE3B,-0.490601300315229,-7.473736432893,2.08172789419378e-11,1.87669733555809e-09,15.628318016704,Not
HLA-DRB1,0.581291339244473,7.45944191889977,2.23670259265679e-11,1.99756354910544e-09,15.5585424706797,Not
CYFIP1,0.30574852341581,7.45050180674857,2.33939069620669e-11,2.06992754564362e-09,15.5149243004278,Not
PLXND1,0.481493171296211,7.4454209921703,2.39982057805729e-11,2.10391609577206e-09,15.4901426150141,Not
SEMA3C,-0.663427449487542,-7.43395639268074,2.54192713845952e-11,2.20824143046538e-09,15.4342433803381,Not
TMBIM1,0.432689356780266,7.42850166919239,2.6124403098231e-11,2.24905221627654e-09,15.4076566343283,Not
CASP1,0.783707480889004,7.37220338561553,3.46371734384074e-11,2.93919193242222e-09,15.1336151089988,Not
SEMA4C,0.495794667797565,7.37151881286771,3.4756036873557e-11,2.93919193242222e-09,15.1302869219885,Not
CD53,1.34727209526987,7.36926469097218,3.51502901604113e-11,2.94645765590254e-09,15.1193287594088,Up
PSMB9,0.693391488539408,7.36305778170038,3.62589693485757e-11,2.98962513346841e-09,15.0891601252249,Not
FCN1,1.72761263290803,7.36288143128953,3.62909706448656e-11,2.98962513346841e-09,15.0883030948551,Up
HCK,1.35881507033285,7.31866518249965,4.52660097899863e-11,3.69711102182144e-09,14.8736302393214,Up
LAPTM5,1.25203809215359,7.31084691124163,4.70677859226587e-11,3.81169290065192e-09,14.835715878897,Up
DTYMK,0.403840945412828,7.29747654083285,5.03153421587597e-11,4.0404488207488e-09,14.7709077263087,Not
PDK2,-0.595489727765392,-7.29032830874457,5.21417447727146e-11,4.15222094206717e-09,14.736275245367,Not
IER5,0.726582005409687,7.28008265728994,5.48747273032305e-11,4.3337429265262e-09,14.6866556698807,Not
SLC15A3,0.670988972797675,7.2599029525224,6.06796095334818e-11,4.75290449755698e-09,14.5889934987135,Not
C11orf71,-0.487547135695731,-7.25259291474248,6.29292969414406e-11,4.88904359001956e-09,14.5536380272428,Not
TRIM29,-0.386352278331704,-7.24247623386808,6.61797166840104e-11,5.10010784380971e-09,14.5047277746308,Not
HLA-DMA,0.53907387479126,7.23509640152658,6.86552650220141e-11,5.24855770040293e-09,14.4690636353399,Not
ZFP36,-0.710911357759738,-7.23239666973254,6.95836323484532e-11,5.27731103747475e-09,14.4560198457615,Not
ZNF189,-0.666864380726604,-7.22262275478217,7.30498945229903e-11,5.45667755079464e-09,14.408810828222,Not
CHGB,-0.74459127369725,-7.22251045416008,7.30906997176344e-11,5.45667755079464e-09,14.4082685303685,Not
ANKS1B,-0.508604494679538,-7.21439020420194,7.61019121883199e-11,5.63195986134627e-09,14.369063569038,Not
CBR3,0.60448204301471,7.21303239966944,7.66172856817722e-11,5.63195986134627e-09,14.3625094864474,Not
CGA,-0.542137982826848,-7.19201783205777,8.50491467292117e-11,6.20404310033853e-09,14.2611265063831,Not
PDIA4,0.356909871906616,7.18764156366533,8.69175167473089e-11,6.29230143967639e-09,14.2400263231138,Not
PEG10,-0.446945831293016,-7.14636583558016,1.06666068145169e-10,7.66391689620476e-09,14.0412337362234,Not
LRRC15,-0.490765291010216,-7.14468230281313,1.07559687887736e-10,7.67045057802394e-09,14.0331339304281,Not
PFKFB2,-0.360928751507361,-7.10447858324903,1.31247617076633e-10,9.29038687988373e-09,13.8399050010163,Not
TM4SF1,0.61336980597906,7.09457106790383,1.37837949155482e-10,9.68514295683668e-09,13.7923461886302,Not
GATA3,0.873930949570219,7.08226550739025,1.46481396970265e-10,1.02173447404952e-08,13.7333089567512,Not
SOX18,0.837229482102508,7.07680942632404,1.50483527425109e-10,1.0420439044017e-08,13.7071445267472,Not
APOBEC3F,0.432740004162015,7.06941008714947,1.56084601269769e-10,1.07305356095965e-08,13.6716728006973,Not
ADAMTS1,1.06402240663296,7.0661932294271,1.58583600280851e-10,1.08244634591701e-08,13.6562556390653,Up
CDH5,0.724111230272465,7.06021499133587,1.63333466478521e-10,1.10696071324025e-08,13.6276109356234,Not
FAM13A,-0.431891992037943,-7.03987760531878,1.80571700538687e-10,1.21517124672373e-08,13.530229870086,Not
PDE4B,-0.741433303226894,-7.03526592541491,1.84724576697722e-10,1.23442521323317e-08,13.5081619945061,Not
ABCA5,-0.359462965387475,-7.02965100761066,1.89908736421136e-10,1.26025547586137e-08,13.4813004949293,Not
HLA-DMB,0.616581910684816,7.01361205766064,2.05524080905266e-10,1.35447456353843e-08,13.4046139329225,Not
FBXO21,-0.616289365288248,-7.00788481462483,2.11402706404294e-10,1.38200987850721e-08,13.3772459331713,Not
SLC22A8,-1.52945216809159,-7.00674280694561,2.12594654814315e-10,1.38200987850721e-08,13.3717897545408,Down
PIK3C2B,0.57166369886396,7.00250570985095,2.17075471714408e-10,1.40129933179434e-08,13.3515489918861,Not
ARG2,-0.887379411086253,-7.00064736582885,2.19070087151658e-10,1.40129933179434e-08,13.3426730336156,Not
CRIP1,0.873577785230958,6.99860626007452,2.21281780277014e-10,1.40129933179434e-08,13.3329251521369,Not
LYL1,0.425283478923602,6.99847241285183,2.21427583822673e-10,1.40129933179434e-08,13.3322859631051,Not
CEBPA,0.762315033258624,6.98832306729513,2.32765111643613e-10,1.46335750451735e-08,13.2838307411333,Not
TCIRG1,0.813746388190468,6.98655193624076,2.34801659756066e-10,1.46651285008429e-08,13.2753776242309,Not
ZNF443,0.313750749329975,6.98507336812606,2.36515304508981e-10,1.4676235388882e-08,13.2683214343725,Not
TMEM38B,-0.601818586093272,-6.96619181000314,2.59518442102207e-10,1.59997305337335e-08,13.1782613152328,Not
RERE,-0.255457873251065,-6.96223936744798,2.64606951305641e-10,1.62088719658763e-08,13.1594206388237,Not
HK1,0.347421256285045,6.95978967943883,2.67810207867258e-10,1.63006009323536e-08,13.147745354911,Not
MBIP,-0.369624554327515,-6.95488366095163,2.7434126067663e-10,1.65361429901912e-08,13.1243677297261,Not
GHR,-0.81512448077264,-6.95429092276231,2.75140930874885e-10,1.65361429901912e-08,13.1215436942466,Not
RCAN1,-0.67430557889058,-6.93958846554165,2.95731515994824e-10,1.76625647927909e-08,13.0515242499655,Not
GSTA3,-0.694362626257123,-6.93687031661803,2.9970194926266e-10,1.77885206655527e-08,13.0385853289507,Not
YARS2,0.447783704767174,6.91483874771914,3.33892044340104e-10,1.96955084920619e-08,12.9337811181897,Not
NMI,0.694229446163883,6.906888622172,3.47154708104295e-10,2.035221098555e-08,12.8959932614387,Not
RHOBTB2,-0.589801841267013,-6.90366495130509,3.52679905486569e-10,2.05500559562784e-08,12.8806754769497,Not
KLF15,-0.404608322476007,-6.90237741084367,3.5491091883814e-10,2.05547196388925e-08,12.8745582817506,Not
ITGB2,1.29530601632164,6.89600717699123,3.6615621970853e-10,2.0984574392629e-08,12.8442992284961,Up
HRG,-1.05694638566973,-6.89569014993063,3.66724981537155e-10,2.0984574392629e-08,12.8427936053213,Down
TWF2,0.451284620205419,6.88898544816318,3.78960383134169e-10,2.15556275073221e-08,12.810957843799,Not
ACADM,-0.605792138651317,-6.88434453882988,3.8766526401624e-10,2.19202914966816e-08,12.7889284478065,Not
HLF,-0.661853504104038,-6.86910914110956,4.17656468086702e-10,2.34772071119796e-08,12.7166492086624,Not
GULP1,-0.486388928660539,-6.86606077157311,4.23927256699828e-10,2.36903442399038e-08,12.7021946098666,Not
HOXB6,0.546655069700798,6.85620733734583,4.44840749771848e-10,2.47145244466266e-08,12.6554889861628,Not
GNG11,0.550580515939069,6.84916250745306,4.604156840928e-10,2.54319784808716e-08,12.6221120906821,Not
SLC37A4,-0.631618830011556,-6.83615317973479,4.90608124211253e-10,2.69439726147284e-08,12.5605115515554,Not
HBE1,-0.405609393093402,-6.82757727435576,5.11574030056762e-10,2.7934865321271e-08,12.5199285748827,Not
VASH1,0.618187158926984,6.82173655098408,5.26357979607269e-10,2.85788457564038e-08,12.4923003932123,Not
SOX3,-0.267194651815556,-6.81141263553104,5.53530445989123e-10,2.97211157070484e-08,12.4434880711518,Not
NR0B2,-0.589416452911768,-6.81138076933674,5.53616429034598e-10,2.97211157070484e-08,12.4433374498641,Not
TEAD4,0.574536513363064,6.80691849278826,5.65788139764474e-10,3.00724559266598e-08,12.4222484208351,Not
SYT13,-0.442313348815793,-6.80667683858987,5.66454799790577e-10,3.00724559266598e-08,12.4211065006988,Not
POSTN,1.30441631243345,6.80190650328174,5.79775076091484e-10,3.04466614760256e-08,12.3985678640852,Up
MYT1,-0.288871848198203,-6.8018708739351,5.79875720870307e-10,3.04466614760256e-08,12.3983995476724,Not
LRRC32,0.672879199911891,6.78669022480639,6.24368076053081e-10,3.24733376546715e-08,12.3267162452188,Not
PCIF1,-0.309916949698439,-6.78639319947858,6.25271465933398e-10,3.24733376546715e-08,12.3253143149236,Not
ID1,0.868922019055383,6.78465581305681,6.30581604192689e-10,3.25720962684613e-08,12.3171145066473,Not
ARID5B,-0.731368724802007,-6.77037882404883,6.75940605501798e-10,3.47273571299741e-08,12.2497639185935,Not
CINP,0.474499301177003,6.76565304896131,6.91654055216352e-10,3.53446318269918e-08,12.2274828141782,Not
PPARG,0.60185565614572,6.76138557293053,7.06153673671931e-10,3.58586643217137e-08,12.2073678046285,Not
FA2H,-0.343277284447831,-6.76049477755314,7.09218036501036e-10,3.58586643217137e-08,12.2031696220308,Not
CD14,1.14217225197047,6.75805928421117,7.17663483914102e-10,3.59902326139245e-08,12.1916926361612,Up
PTP4A3,0.514415860532376,6.75717017806946,7.20771308200296e-10,3.59902326139245e-08,12.1875032341726,Not
EAF2,-0.703311390795342,-6.75650106000317,7.23118947454323e-10,3.59902326139245e-08,12.184350544241,Not
AZGP1P1,-0.352179545134574,-6.75430187326216,7.3088830677589e-10,3.61884386505202e-08,12.1739894905951,Not
DRP2,-0.526580117290775,-6.75311401444062,7.35119083391705e-10,3.62102987674801e-08,12.1683936763697,Not
TSC22D3,-0.569779651405286,-6.7433675011271,7.70759934545653e-10,3.7771189407786e-08,12.1224942238711,Not
COL4A2,0.73871632760032,6.74219893074344,7.75146212359548e-10,3.77923326801421e-08,12.1169928287665,Not
EPB41L2,0.56305399509358,6.73900259518839,7.87270255038477e-10,3.81886018129324e-08,12.1019470692398,Not
CCRL2,0.699966300265467,6.73641781825464,7.97211534435232e-10,3.84755223387024e-08,12.0897821203065,Not
FGFBP1,-0.421033575639941,-6.73413613019925,8.06090171382451e-10,3.87085310438729e-08,12.0790451766751,Not
PSMB10,0.842716159999197,6.72927365728288,8.25338742213842e-10,3.94346851029774e-08,12.0561686943427,Not
DIP2C,-0.541119527819124,-6.72386436451891,8.47286170768838e-10,4.0281923621229e-08,12.0307273831292,Not
CRB1,-0.259782726007833,-6.71937328075694,8.65945674199449e-10,4.09652319933165e-08,12.0096108980983,Not
IFNGR2,0.49031217342074,6.7093338605406,9.09138927770304e-10,4.27967073584878e-08,11.9624274265402,Not
MTFR1,-0.547758710817181,-6.70665224281141,9.21032215858827e-10,4.31440385036615e-08,11.9498291243096,Not
KCNK5,-0.856579899472329,-6.70030909579505,9.49780402487159e-10,4.42736659813038e-08,11.9200369808134,Not
ARHGEF16,-0.466716124717928,-6.68491861267682,1.023271325208e-09,4.7467867881979e-08,11.8477993395948,Not
CD52,1.3785735787697,6.68268739150768,1.03438194691091e-09,4.76925242023126e-08,11.8373323589491,Up
SEZ6L,-0.353591135148126,-6.68194682636407,1.03809596421944e-09,4.76925242023126e-08,11.8338585754514,Not
OR1G1,-0.431684086501869,-6.67926805120175,1.05164071014758e-09,4.80836297902883e-08,11.8212945020398,Not
RASL11B,-0.742051641881115,-6.67342022624972,1.08181894511504e-09,4.92279135215205e-08,11.7938739940113,Not
DDX25,-0.520882093938184,-6.67209540804914,1.08877380844194e-09,4.93095853719012e-08,11.7876632710618,Not
RBM5,0.335605170549094,6.66954477808325,1.10228843977762e-09,4.96861713703536e-08,11.7757073846084,Not
TSKU,-0.538517001607737,-6.66336470178405,1.13572516033858e-09,5.08386495885975e-08,11.7467464976645,Not
ANXA6,0.469282123418013,6.66286060332628,1.13849633863121e-09,5.08386495885975e-08,11.7443846916786,Not
MTMR3,-0.30500303433724,-6.65676424765907,1.17254349653974e-09,5.17266065615523e-08,11.7158278006216,Not
CNIH3,-0.325063734733641,-6.65650606649679,1.17400739181655e-09,5.17266065615523e-08,11.7146186507027,Not
DYSF,0.635381018345793,6.65639802732248,1.17462051317045e-09,5.17266065615523e-08,11.7141126723336,Not
PTPRC,1.0550380552672,6.64657509748562,1.23170809714747e-09,5.39917549373452e-08,11.6681231897628,Up
KCNE2,-0.392816835580122,-6.64279938615642,1.25437328923201e-09,5.47342061730645e-08,11.6504533156323,Not
SLC38A2,-0.493784040302463,-6.64134613936454,1.26320637935063e-09,5.48690916412483e-08,11.643653398948,Not
REEP4,0.391759824627197,6.63385224923731,1.30974037974594e-09,5.66329369631323e-08,11.6085983354238,Not
SSTR2,-0.282737273300167,-6.62966786417179,1.33645640741666e-09,5.75278262579893e-08,11.5890316570626,Not
USP2,-0.53008229402043,-6.6278443933293,1.34826648342952e-09,5.7775939532074e-08,11.5805064909612,Not
GABRR2,-0.340445635398961,-6.61986861349848,1.40114669249484e-09,5.97739187208961e-08,11.5432292229245,Not
ETNK2,-0.819005097833823,-6.61486589035243,1.43535550216615e-09,6.09611430164434e-08,11.5198569638793,Not
PHLDA2,1.24141776132126,6.61386813441149,1.44227623501867e-09,6.09840340789308e-08,11.5151964192054,Up
BBS1,-0.461300744939077,-6.61218789032868,1.45400548425025e-09,6.12091471695834e-08,11.5073486152068,Not
CYP3A7,-0.909054679307536,-6.61107189559605,1.46184791511963e-09,6.12693801617682e-08,11.5021366716847,Not
PARP12,0.634392334065744,6.60881358600531,1.47784579112968e-09,6.16694077730794e-08,11.4915909845578,Not
POLD3,-0.439150363967599,-6.60675437484314,1.49258393407412e-09,6.20136177130971e-08,11.4819763410911,Not
SLC4A4,-0.646660146189213,-6.6048309506301,1.50648132806404e-09,6.23200674068397e-08,11.4729968275644,Not
PARD6B,-0.249318096824891,-6.59876270568801,1.5511696167009e-09,6.38921416258353e-08,11.4446743549612,Not
PDLIM1,0.478203773906351,6.59455385691647,1.58293132604227e-09,6.49205654577678e-08,11.4250366790419,Not
NR4A1,-0.842168274774391,-6.58739385338969,1.63844612510727e-09,6.69102186817312e-08,11.3916415375707,Not
CSF1R,1.00933827998548,6.58495972616389,1.65775360959321e-09,6.74106106096711e-08,11.3802919314225,Up
CAMK1,0.498280322591723,6.58361254633065,1.66853585928003e-09,6.75615621664406e-08,11.3740111920966,Not
TRPM6,-0.556547460787804,-6.57981672893663,1.69928988716095e-09,6.85165154502534e-08,11.3563174674375,Not
AOAH,0.950330725010057,6.57088068242842,1.77391834593149e-09,7.12250576206778e-08,11.3146801604118,Not
LPIN1,-0.407936428095908,-6.56752456937924,1.80277494530886e-09,7.20808258467424e-08,11.2990485856709,Not
ZFAND5,-0.312333850658419,-6.55435833400863,1.92052660873944e-09,7.64638493677143e-08,11.2377575491694,Not
ARHGEF15,0.648163118448984,6.55350667177375,1.92839971720585e-09,7.64638493677143e-08,11.2337947105304,Not
APPBP2,-0.327270352591032,-6.54933900995909,1.9673892316454e-09,7.76874855272868e-08,11.2144054620753,Not
S100A4,0.935507018738249,6.54561105023325,2.00292418946078e-09,7.87651998127045e-08,11.1970662771768,Not
KCNA4,-0.351210545849609,-6.54292998426767,2.02887121740877e-09,7.94585793178616e-08,11.1845989117566,Not
TRAPPC2,0.35326044310163,6.52917269510107,2.16732444318393e-09,8.43655013631232e-08,11.1206596205351,Not
UBE2J1,0.493208598783468,6.52874067082849,2.17182014810886e-09,8.43655013631232e-08,11.1186526449015,Not
HSPA1L,-0.34728611884856,-6.52560740942034,2.20470200265592e-09,8.52960823375705e-08,11.1040987260123,Not
LAT2,0.532783152916334,6.51617475246035,2.30668865583065e-09,8.88819225609583e-08,11.0603023108631,Not
TACC3,0.425454124191332,6.50262033125962,2.461443776249e-09,9.44640832362869e-08,10.9974158529974,Not
HTATIP2,0.362470706715801,6.5005272255472,2.48623794201103e-09,9.50241437202566e-08,10.9877097938098,Not
SLC11A2,-0.318741794149116,-6.49971503739471,2.49592508097367e-09,9.50241437202566e-08,10.9839439122209,Not
ICAM2,0.783713009506323,6.49546972865142,2.54716936676871e-09,9.65902796382612e-08,10.9642629414924,Not
NR3C2,-0.698136282618655,-6.49286402969884,2.57913516139195e-09,9.74158719456977e-08,10.9521858383572,Not
FST,-0.34631701618031,-6.48670885958258,2.65622560228178e-09,9.99326451000186e-08,10.9236656662515,Not
ASPH,-0.215005382892562,-6.48254153934141,2.70970597968612e-09,0.000000101544903301492,10.904362894813,Not
SPSB1,-0.603939759351625,-6.47984476405599,2.74487944151452e-09,0.000000102461202902784,10.8918744578092,Not
TBC1D8B,-0.45887782741779,-6.47600455683217,2.79574547652496e-09,0.000000103953866823628,10.8740948116649,Not
SERPINA7,-0.299722628798789,-6.47154406529163,2.85599635733453e-09,0.000000105782562754608,10.8534490693762,Not
CA9,-0.411778730670374,-6.46343488761376,2.9688331499162e-09,0.000000109537334288028,10.8159309188069,Not
LYN,0.836539232498909,6.45818266297753,3.04425235975184e-09,0.000000111887982883802,10.7916417496724,Not
ARPC4,0.261248261646449,6.45491540788262,3.09211915000571e-09,0.000000113211841369558,10.7765365102247,Not
KNG1,-1.50286069348937,-6.45065840390401,3.15560206307923e-09,0.000000115095165323607,10.7568604474154,Down
RFTN1,0.519061159302913,6.44782308700699,3.19859580123922e-09,0.000000116219701432099,10.7437586312555,Not
MT3,-0.5255548236037,-6.44308731175921,3.27170010461443e-09,0.000000118425629544301,10.7218805365356,Not
SLC22A18AS,-0.441505451967172,-6.44074815798935,3.3084145742351e-09,0.000000118940572842619,10.711076828069,Not
IRS2,-0.3869169786288,-6.44059582224651,3.31081962914782e-09,0.000000118940572842619,10.7103733037431,Not
NDUFS4,-0.43084845273089,-6.43914616585234,3.3337930965617e-09,0.000000119317328954096,10.7036787949411,Not
TLK1,-0.268416783793501,-6.4357851939562,3.38766305012363e-09,0.000000120792940697692,10.6881603780818,Not
RPS6KA3,0.396803806771022,6.43497885065419,3.40071441594549e-09,0.000000120807535162733,10.6844378253096,Not
SPRY2,-0.542132266874304,-6.43347398781539,3.4252047678409e-09,0.000000121226876894399,10.6774910447955,Not
MUC13,-0.732142954595204,-6.42701740976223,3.53227019622216e-09,0.000000124554885590771,10.6476941482169,Not
CRABP1,-0.418917236290815,-6.41988661668171,3.65435554486377e-09,0.000000128386108774699,10.6148010662268,Not
PPIB,0.515164307552233,6.41048184392337,3.82175953409795e-09,0.000000133775582812601,10.5714431401385,Not
MPP2,-0.290039015357856,-6.40765757171445,3.87349252936405e-09,0.000000134462032956718,10.5584281487952,Not
NCF2,1.28695791989834,6.40751972173253,3.87603517363505e-09,0.000000134462032956718,10.5577929646178,Up
ELOVL1,0.428461315324828,6.4071110286202,3.88358320385666e-09,0.000000134462032956718,10.555909826887,Not
SLC26A4,-0.509904110831687,-6.40426001660619,3.93664262399854e-09,0.000000135807064674838,10.5427746799594,Not
CYP2B6,-0.539772402668748,-6.40182020076265,3.98261680822634e-09,0.000000136898871292845,10.5315360458687,Not
HHEX,0.790671382026266,6.3989344396974,4.03767818720703e-09,0.000000138294095903048,10.5182456831757,Not
PART1,-0.366526785293548,-6.39809043175158,4.05392363583655e-09,0.000000138354622371622,10.5143591095081,Not
NINL,-0.452385857909028,-6.39687217885769,4.07748631162091e-09,0.000000138663555849998,10.5087495755398,Not
SLC6A16,-0.636329545439742,-6.39540033253172,4.10613410517868e-09,0.000000139142615280452,10.5019729842998,Not
STOM,0.436063634851367,6.39462074899442,4.12138814329606e-09,0.00000013916602507893,10.4983839503966,Not
MICB,0.737056512252064,6.38297244186985,4.35607992854564e-09,0.000000146572886609796,10.444780826442,Not
SNX5,-0.377455887696433,-6.37805896094427,4.45898646400183e-09,0.000000149509033859654,10.4221830412387,Not
MEF2C,0.431829486140156,6.3711821389103,4.60705020071478e-09,0.000000153933467545561,10.3905686142,Not
NECAB3,-0.395822775278909,-6.36886664277455,4.65798791607831e-09,0.00000015509314469005,10.3799271428242,Not
HAO1,-0.404736695101932,-6.36773461898787,4.68309264599282e-09,0.000000155387615712178,10.3747252593166,Not
MCAM,0.506924948006795,6.36611746722266,4.71918763837044e-09,0.000000156043450077052,10.3672948299185,Not
EGF,-1.33446481255093,-6.36291699647596,4.79143324128796e-09,0.000000157885986392234,10.3525919150973,Down
IKBKB,0.208800031966126,6.3588163768576,4.88559433664042e-09,0.000000160435530862322,10.3337585707389,Not
EYA1,-0.332711547638439,-6.356223353618,4.94607647918398e-09,0.00000016186543436672,10.3218521317692,Not
CYP4A11,-0.892936868088823,-6.35213810430125,5.04286606547009e-09,0.000000164469720551646,10.3030982298252,Not
